DataSourceName,DataSourceCode,StationID,ActualStationID,Latitude_DD,Longitude_DD,SampleDate,SampleTime,ActivityDepth,ActivityDepthUnit,Characteristic,ResultValue,ResultUnit,ValueQualifier,ResultComment,WBID,WBIDName,WaterbodyName,SampleDate_Date
FDEP Southwest Regional Operations Center,STORET_21FLTPA,27594380813618,,27.99549764,-81.60499766,09/24/2002,00:00:00,0.2,m,Total Suspended Solids (TSS),2.00000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/24/2002 12:00:00 AM
FDEP Southwest Regional Operations Center,STORET_21FLTPA,27594380813618,,27.99549764,-81.60499766,09/24/2002,00:00:00,0.2,m,True Color,25.00000000,PCU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/24/2002 12:00:00 AM
FDEP Southwest Regional Operations Center,STORET_21FLTPA,27594380813618,,27.99549764,-81.60499766,09/24/2002,00:00:00,0.2,m,Turbidity,1.50000000,NTU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/24/2002 12:00:00 AM
FDEP Southwest Regional Operations Center,STORET_21FLTPA,27594380813618,,27.99549764,-81.60499766,09/24/2002,00:00:00,0.2,m,"Temperature, water",85.37000000,deg F,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/24/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/20/2002,00:00:00,,,"Elevation, water surface",112.40000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/20/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/20/2002,00:00:00,,,"Elevation, water surface (NAVD88)",111.33000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/20/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/20/2002,00:00:00,,,"Elevation, water surface (NGVD29)",112.40000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/20/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/26/2002,00:00:00,,,"Elevation, water surface",111.80000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/26/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/26/2002,00:00:00,,,"Elevation, water surface (NAVD88)",110.73000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/26/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/26/2002,00:00:00,,,"Elevation, water surface (NGVD29)",111.80000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/26/2002 12:00:00 AM
Polk County Parks & Natural Resources Division,POLKCO_NRD_WQ,ANNIE1,,27.99236110,-81.60691669,08/15/2002,00:00:00,0.5,m,"Nitrogen, ammonia as N",0.00000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Parks & Natural Resources Division,POLKCO_NRD_WQ,ANNIE1,,27.99236110,-81.60691669,08/15/2002,00:00:00,0.5,m,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.00000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,"Chlorophyll a, corrected for pheophytin",1.60200000,ug/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,"Chlorophyll a, uncorrected for pheophytin",2.55100000,ug/l,A,**A**,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,Dissolved oxygen (DO),7.35000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,pH,6.95000000,None,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,Secchi disk depth,7.61145600,ft,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,Specific conductance,266.00000000,umho,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,"Temperature, water",84.21800000,deg F,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,True Color,10.00000000,PCU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,Turbidity,1.40000000,NTU,A,**A**,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,00:00:00,0.5,,Trophic State Index: Florida DEP,36.00000000,None,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,00:00:00,0.5,m,"Temperature, water",0.00000000,deg C,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,"Nitrogen, ammonia (NH3) as NH3",,ug/l,TC,**TC**,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,Phosphorus as P,0.02300000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,"Nitrogen, ammonia (NH3) as NH3",,mg/l,TC,**TC**,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",,mg/l,T,**T**,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,"Nitrogen, Kjeldahl",0.77800000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2002,10:10:00,0.5,m,Nitrogen,0.78000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/26/2002,00:00:00,,,"Elevation, water surface",111.58000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/26/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/26/2002,00:00:00,,,"Elevation, water surface (NAVD88)",110.51000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/26/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/26/2002,00:00:00,,,"Elevation, water surface (NGVD29)",111.58000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/26/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/25/2002,00:00:00,,,"Elevation, water surface",111.00000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/25/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/25/2002,00:00:00,,,"Elevation, water surface (NAVD88)",109.93000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/25/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/25/2002,00:00:00,,,"Elevation, water surface (NGVD29)",111.00000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/25/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/23/2002,00:00:00,,,"Elevation, water surface",110.68000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/23/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/23/2002,00:00:00,,,"Elevation, water surface (NAVD88)",109.61000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/23/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/23/2002,00:00:00,,,"Elevation, water surface (NGVD29)",110.68000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/23/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,04/22/2002,00:00:00,,,"Elevation, water surface",111.13000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",4/22/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,04/22/2002,00:00:00,,,"Elevation, water surface (NAVD88)",110.06000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",4/22/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,04/22/2002,00:00:00,,,"Elevation, water surface (NGVD29)",111.13000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",4/22/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,03/22/2002,00:00:00,,,"Elevation, water surface",111.60000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",3/22/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,03/22/2002,00:00:00,,,"Elevation, water surface (NAVD88)",110.53000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",3/22/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,03/22/2002,00:00:00,,,"Elevation, water surface (NGVD29)",111.60000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",3/22/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,02/25/2002,00:00:00,,,"Elevation, water surface",111.86000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",2/25/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,02/25/2002,00:00:00,,,"Elevation, water surface (NAVD88)",110.79000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",2/25/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,02/25/2002,00:00:00,,,"Elevation, water surface (NGVD29)",111.86000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",2/25/2002 12:00:00 AM
Polk County Parks & Natural Resources Division,POLKCO_NRD_WQ,ANNIE1,,27.99236110,-81.60691669,02/20/2002,00:00:00,0.5,m,"Nitrogen, ammonia as N",0.00000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:15:00,0.5,m,Nitrogen,0.95200000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:20:00,0.5,m,Nitrogen,0.91100000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:20:00,0.5,m,"Nitrogen, Kjeldahl",0.89300000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:15:00,0.5,m,"Nitrogen, Kjeldahl",0.93300000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:15:00,0.5,m,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.01900000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:20:00,0.5,m,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.01800000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:20:00,0.5,m,Phosphorus as P,0.00700000,mg/l,T,**T**,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:15:00,0.5,m,Phosphorus as P,0.01400000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,00:00:00,0.5,,Trophic State Index: Florida DEP,36.00000000,None,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:15:00,0.5,m,"Chlorophyll a, corrected for pheophytin",3.20000000,ug/l,EJ,**EJ**,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:15:00,0.5,m,"Chlorophyll a, uncorrected for pheophytin",3.06000000,ug/l,E,**E**,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:15:00,0.5,m,Turbidity,1.23000000,NTU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:20:00,0.5,m,"Chlorophyll a, corrected for pheophytin",2.40300000,ug/l,E,**E**,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:20:00,0.5,m,"Chlorophyll a, uncorrected for pheophytin",3.05600000,ug/l,E,**E**,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,02/20/2002,09:20:00,0.5,m,Turbidity,1.52000000,NTU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",2/20/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,01/28/2002,00:00:00,,,"Elevation, water surface",111.84000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",1/28/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,01/28/2002,00:00:00,,,"Elevation, water surface (NAVD88)",110.77000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",1/28/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,01/28/2002,00:00:00,,,"Elevation, water surface (NGVD29)",111.84000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",1/28/2002 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,12/17/2001,00:00:00,,,"Elevation, water surface",111.88000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",12/17/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,12/17/2001,00:00:00,,,"Elevation, water surface (NAVD88)",110.81000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",12/17/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,12/17/2001,00:00:00,,,"Elevation, water surface (NGVD29)",111.88000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",12/17/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/26/2001,00:00:00,,,"Elevation, water surface",111.92000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/26/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/26/2001,00:00:00,,,"Elevation, water surface (NAVD88)",110.85000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/26/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/26/2001,00:00:00,,,"Elevation, water surface (NGVD29)",111.92000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/26/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/29/2001,00:00:00,,,"Elevation, water surface",111.94000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/29/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/29/2001,00:00:00,,,"Elevation, water surface (NAVD88)",110.87000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/29/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/29/2001,00:00:00,,,"Elevation, water surface (NGVD29)",111.94000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/29/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/24/2001,00:00:00,,,"Elevation, water surface",111.86000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/24/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/24/2001,00:00:00,,,"Elevation, water surface (NAVD88)",110.79000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/24/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/24/2001,00:00:00,,,"Elevation, water surface (NGVD29)",111.86000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/24/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/27/2001,00:00:00,,,"Elevation, water surface",110.23000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/27/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/27/2001,00:00:00,,,"Elevation, water surface (NAVD88)",109.16000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/27/2001 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/27/2001,00:00:00,,,"Elevation, water surface (NGVD29)",110.23000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/27/2001 12:00:00 AM
Polk County Parks & Natural Resources Division,POLKCO_NRD_WQ,ANNIE1,,27.99236110,-81.60691669,08/15/2001,00:00:00,0.5,m,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.00000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Parks & Natural Resources Division,POLKCO_NRD_WQ,ANNIE1,,27.99236110,-81.60691669,08/15/2001,00:00:00,0.5,m,"Nitrogen, ammonia as N",0.00000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,09:30:00,0.5,m,"Chlorophyll a, corrected for pheophytin",1.60000000,ug/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,09:30:00,0.5,m,"Chlorophyll a, uncorrected for pheophytin",1.68000000,ug/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,09:30:00,0.5,m,Dissolved oxygen (DO),7.12000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,09:30:00,0.5,m,pH,7.35000000,None,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,09:30:00,0.5,m,Secchi disk depth,9.51432000,ft,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,09:30:00,0.5,m,Specific conductance,282.00000000,umho,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,09:30:00,0.5,m,"Temperature, water",87.99800000,deg F,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,09:30:00,0.5,m,Total Organic Carbon (TOC),11.79000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,09:30:00,0.5,m,True Color,15.00000000,PCU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,09:30:00,0.5,m,Turbidity,0.84000000,NTU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,00:00:00,0.5,,Trophic State Index: Florida DEP,28.00000000,None,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,00:00:00,0.5,m,"Temperature, water",0.00000000,deg C,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,09:30:00,0.5,m,"Nitrogen, ammonia (NH3) as NH3",,ug/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/15/2001,09:30:00,0.5,m,Phosphorus as P,0.01100000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/15/2001 12:00:00 AM
